,state,catId,catName,category
216,Quilicura,7,Minibus,1
217,Quinta Normal,7,Minibus,1
218,Recoleta,7,Minibus,1
219,Santiago,7,Minibus,4
220,La Cisterna,9,Motocicletas,1
221,La Florida,9,Motocicletas,1
222,Las Condes,9,Motocicletas,1
223,Lo Barnechea,9,Motocicletas,2
224,Macul,9,Motocicletas,1
225,Ñuñoa,9,Motocicletas,2
226,Providencia,9,Motocicletas,3
227,Santiago,9,Motocicletas,7
228,Vitacura,9,Motocicletas,2
229,Lo Espejo,8,Semiremolques,1
230,Macul,8,Semiremolques,1
231,Quilicura,8,Semiremolques,1
232,Renca,8,Semiremolques,1
233,Santiago,8,Semiremolques,2
234,Providencia,10,Buses y Taxibuses,1
235,Santiago,10,Buses y Taxibuses,4
