,state,catId,catName,category
58,La Reina,2,Station Wagon,22
59,Las Condes,2,Station Wagon,101
60,Lo Barnechea,2,Station Wagon,46
61,Lo Espejo,2,Station Wagon,1
62,Lo Prado,2,Station Wagon,3
63,Macul,2,Station Wagon,13
64,Maipú,2,Station Wagon,27
65,Melipilla,2,Station Wagon,1
66,Ñuñoa,2,Station Wagon,48
67,Otra,2,Station Wagon,7
68,Paine,2,Station Wagon,1
69,Pedro Aguirre Cerda,2,Station Wagon,2
70,Peñaflor,2,Station Wagon,1
71,Peñalolén,2,Station Wagon,8
72,Providencia,2,Station Wagon,86
73,Pudahuel,2,Station Wagon,8
74,Puente Alto,2,Station Wagon,10
75,Quilicura,2,Station Wagon,20
76,Quinta Normal,2,Station Wagon,8
77,Recoleta,2,Station Wagon,13
78,San Bernardo,2,Station Wagon,2
79,San Joaquín,2,Station Wagon,11
80,San Miguel,2,Station Wagon,23
81,San Ramón,2,Station Wagon,3
82,Santiago,2,Station Wagon,264
83,Vitacura,2,Station Wagon,94
84,Lampa,2,Station Wagon,1
85,Buin,3,Camioneta,1
86,Calera de Tango,3,Camioneta,1
87,Cerrillos,3,Camioneta,2
88,Cerro Navia,3,Camioneta,2
89,Colina,3,Camioneta,2
90,Conchalí,3,Camioneta,5
91,Curacaví,3,Camioneta,1
92,Estación Central,3,Camioneta,8
93,Huechuraba,3,Camioneta,10
94,Independencia,3,Camioneta,5
95,La Cisterna,3,Camioneta,4
96,La Florida,3,Camioneta,11
97,La Granja,3,Camioneta,4
98,La Pintana,3,Camioneta,1
99,La Reina,3,Camioneta,6
100,Las Condes,3,Camioneta,54
101,Lo Barnechea,3,Camioneta,5
102,Lo Espejo,3,Camioneta,2
103,Macul,3,Camioneta,2
104,Maipú,3,Camioneta,16
105,Melipilla,3,Camioneta,1
106,Ñuñoa,3,Camioneta,27
107,Otra,3,Camioneta,5
108,Paine,3,Camioneta,2
109,Pedro Aguirre Cerda,3,Camioneta,1
110,Peñalolén,3,Camioneta,4
111,Providencia,3,Camioneta,35
112,Pudahuel,3,Camioneta,4
113,Puente Alto,3,Camioneta,6
114,Quilicura,3,Camioneta,7
115,Quinta Normal,3,Camioneta,11
116,Recoleta,3,Camioneta,13
117,Renca,3,Camioneta,3
118,San Bernardo,3,Camioneta,11
119,San Joaquín,3,Camioneta,2
120,San Miguel,3,Camioneta,9
121,San Ramón,3,Camioneta,1
122,Santiago,3,Camioneta,126
123,Tiltil,3,Camioneta,1
124,Vitacura,3,Camioneta,44
125,Buin,4,Camiones,1
126,Cerrillos,4,Camiones,3
127,Cerro Navia,4,Camiones,1
128,Colina,4,Camiones,2
129,Estación Central,4,Camiones,1
130,Independencia,4,Camiones,2
131,La Cisterna,4,Camiones,1
132,La Florida,4,Camiones,2
133,Las Condes,4,Camiones,1
134,Lo Espejo,4,Camiones,3
135,Macul,4,Camiones,1
136,Maipú,4,Camiones,2
137,Melipilla,4,Camiones,2
138,Otra,4,Camiones,3
139,Pedro Aguirre Cerda,4,Camiones,1
140,Peñaflor,4,Camiones,1
141,Providencia,4,Camiones,2
142,Pudahuel,4,Camiones,5
143,Puente Alto,4,Camiones,2
144,Quilicura,4,Camiones,3
145,Quinta Normal,4,Camiones,4
146,Recoleta,4,Camiones,1
147,Renca,4,Camiones,1
148,San Bernardo,4,Camiones,3
149,San Miguel,4,Camiones,1
150,San Ramón,4,Camiones,2
151,Santiago,4,Camiones,38
152,Talagante,4,Camiones,1
153,Tiltil,4,Camiones,1
154,Vitacura,4,Camiones,1
155,Lampa,4,Camiones,2
156,Cerrillos,5,Furgon,1
157,Colina,5,Furgon,1
158,Conchalí,5,Furgon,3
159,El Bosque,5,Furgon,1
160,Huechuraba,5,Furgon,3
161,Independencia,5,Furgon,2
162,La Cisterna,5,Furgon,1
163,La Florida,5,Furgon,2
164,La Granja,5,Furgon,1
165,La Pintana,5,Furgon,1
166,Lo Espejo,5,Furgon,1
167,Maipú,5,Furgon,4
168,Ñuñoa,5,Furgon,2
169,Peñalolén,5,Furgon,1
170,Providencia,5,Furgon,4
171,Pudahuel,5,Furgon,6
172,Puente Alto,5,Furgon,1
173,Quilicura,5,Furgon,1
174,Quinta Normal,5,Furgon,1
175,Recoleta,5,Furgon,3
176,Renca,5,Furgon,1
177,San Bernardo,5,Furgon,1
178,San Joaquín,5,Furgon,1
179,San Miguel,5,Furgon,3
180,San Ramón,5,Furgon,2
181,Santiago,5,Furgon,29
182,Vitacura,5,Furgon,1
183,Colina,6,Todo Terreno,1
184,La Florida,6,Todo Terreno,1
185,Las Condes,6,Todo Terreno,3
186,Macul,6,Todo Terreno,1
187,Maipú,6,Todo Terreno,1
188,Providencia,6,Todo Terreno,1
189,Santiago,6,Todo Terreno,22
190,Calera de Tango,8,Semiremolques,1
191,Cerrillos,8,Semiremolques,1
192,Curacaví,8,Semiremolques,1
193,Las Condes,8,Semiremolques,2
194,Lo Espejo,8,Semiremolques,1
195,Maipú,8,Semiremolques,1
196,Pudahuel,8,Semiremolques,1
197,Quilicura,8,Semiremolques,3
198,San Bernardo,8,Semiremolques,1
199,Santiago,8,Semiremolques,6
200,Lampa,8,Semiremolques,1
201,Las Condes,7,Minibus,1
202,Maipú,7,Minibus,1
203,Ñuñoa,7,Minibus,1
204,Providencia,7,Minibus,2
205,Pudahuel,7,Minibus,2
206,Santiago,7,Minibus,3
207,Vitacura,7,Minibus,1
208,El Bosque,9,Motocicletas,1
209,La Cisterna,9,Motocicletas,1
210,La Reina,9,Motocicletas,1
211,Las Condes,9,Motocicletas,1
212,Maipú,9,Motocicletas,1
213,Recoleta,9,Motocicletas,1
214,Santiago,9,Motocicletas,3
215,Vitacura,9,Motocicletas,1
216,Padre Hurtado,10,Buses y Taxibuses,1
217,Santiago,10,Buses y Taxibuses,2
