,state,catId,catName,category
133,Otra,2,Toyota,6
134,Pudahuel,2,Toyota,5
135,Independencia,2,Toyota,4
136,Estación Central,2,Toyota,4
137,Recoleta,2,Toyota,4
138,Quinta Normal,2,Toyota,3
139,Conchalí,2,Toyota,3
140,San Bernardo,2,Toyota,3
141,La Granja,2,Toyota,2
142,La Pintana,2,Toyota,2
143,San Ramón,2,Toyota,2
144,Renca,2,Toyota,2
145,Lo Espejo,2,Toyota,2
146,Peñalolén,2,Toyota,1
147,Pedro Aguirre Cerda,2,Toyota,1
148,San Joaquín,2,Toyota,1
149,Santiago,5,Nissan,88
150,Ñuñoa,5,Nissan,31
151,La Florida,5,Nissan,21
152,Las Condes,5,Nissan,19
153,La Cisterna,5,Nissan,14
154,Providencia,5,Nissan,12
155,La Reina,5,Nissan,10
156,Maipú,5,Nissan,10
157,San Miguel,5,Nissan,9
158,Vitacura,5,Nissan,7
159,Recoleta,5,Nissan,6
160,La Pintana,5,Nissan,6
161,El Bosque,5,Nissan,6
162,Macul,5,Nissan,6
163,Peñalolén,5,Nissan,5
164,Cerrillos,5,Nissan,5
165,Pudahuel,5,Nissan,4
166,Lo Barnechea,5,Nissan,4
167,San Ramón,5,Nissan,4
168,Quinta Normal,5,Nissan,3
169,San Joaquín,5,Nissan,3
170,San Bernardo,5,Nissan,3
171,La Granja,5,Nissan,3
172,Puente Alto,5,Nissan,3
173,Cerro Navia,5,Nissan,3
174,Estación Central,5,Nissan,2
175,Lo Espejo,5,Nissan,2
176,Conchalí,5,Nissan,2
177,Peñaflor,5,Nissan,2
178,Lo Prado,5,Nissan,2
179,Quilicura,5,Nissan,2
180,Talagante,5,Nissan,2
181,Independencia,5,Nissan,2
182,Calera de Tango,5,Nissan,1
183,Otra,5,Nissan,1
184,Pirque,5,Nissan,1
185,Huechuraba,5,Nissan,1
186,Pedro Aguirre Cerda,5,Nissan,1
187,Melipilla,5,Nissan,1
188,Santiago,6,Suzuki,63
189,Ñuñoa,6,Suzuki,20
190,Las Condes,6,Suzuki,17
191,Vitacura,6,Suzuki,12
192,Providencia,6,Suzuki,11
193,La Florida,6,Suzuki,9
194,La Reina,6,Suzuki,9
195,Pudahuel,6,Suzuki,7
196,Huechuraba,6,Suzuki,7
197,Independencia,6,Suzuki,5
198,Puente Alto,6,Suzuki,4
199,Peñalolén,6,Suzuki,4
200,Macul,6,Suzuki,4
201,Maipú,6,Suzuki,4
202,El Bosque,6,Suzuki,3
203,Renca,6,Suzuki,2
204,San Ramón,6,Suzuki,2
205,Otra,6,Suzuki,2
206,Cerro Navia,6,Suzuki,2
207,La Cisterna,6,Suzuki,2
208,San Joaquín,6,Suzuki,1
209,Cerrillos,6,Suzuki,1
210,San Miguel,6,Suzuki,1
211,Lo Barnechea,6,Suzuki,1
212,San Bernardo,6,Suzuki,1
213,Lo Prado,6,Suzuki,1
214,Estación Central,6,Suzuki,1
215,Recoleta,6,Suzuki,1
216,Santiago,7,Samsung,44
217,Providencia,7,Samsung,19
218,Las Condes,7,Samsung,11
219,Quilicura,7,Samsung,9
220,Recoleta,7,Samsung,5
221,Estación Central,7,Samsung,5
222,Vitacura,7,Samsung,5
223,Lo Barnechea,7,Samsung,5
224,Ñuñoa,7,Samsung,5
225,Independencia,7,Samsung,4
226,Huechuraba,7,Samsung,4
227,La Reina,7,Samsung,4
228,Maipú,7,Samsung,4
229,La Florida,7,Samsung,3
230,Conchalí,7,Samsung,3
231,Pudahuel,7,Samsung,3
232,San Miguel,7,Samsung,2
233,La Cisterna,7,Samsung,2
234,Peñalolén,7,Samsung,2
235,El Bosque,7,Samsung,2
236,Renca,7,Samsung,2
237,La Pintana,7,Samsung,2
238,San Ramón,7,Samsung,1
239,Quinta Normal,7,Samsung,1
240,Cerro Navia,7,Samsung,1
241,Otra,7,Samsung,1
242,La Granja,7,Samsung,1
243,Puente Alto,7,Samsung,1
244,Santiago,9,Mazda,43
245,Las Condes,9,Mazda,10
246,La Florida,9,Mazda,10
247,Ñuñoa,9,Mazda,8
248,La Cisterna,9,Mazda,7
249,San Miguel,9,Mazda,6
250,La Reina,9,Mazda,5
251,Vitacura,9,Mazda,5
252,Quilicura,9,Mazda,4
253,El Bosque,9,Mazda,4
254,Independencia,9,Mazda,3
255,San Bernardo,9,Mazda,3
256,Renca,9,Mazda,3
257,Providencia,9,Mazda,3
258,Pudahuel,9,Mazda,3
259,Maipú,9,Mazda,3
260,Puente Alto,9,Mazda,2
261,Macul,9,Mazda,2
262,Estación Central,9,Mazda,2
263,Peñalolén,9,Mazda,2
264,Huechuraba,9,Mazda,2
265,La Granja,9,Mazda,2
266,Conchalí,9,Mazda,2
267,La Pintana,9,Mazda,1
268,Otra,9,Mazda,1
269,Lampa,9,Mazda,1
270,Cerrillos,9,Mazda,1
271,Melipilla,9,Mazda,1
272,Santiago,10,Ford,31
273,Vitacura,10,Ford,7
274,La Florida,10,Ford,6
275,Las Condes,10,Ford,5
276,La Reina,10,Ford,5
277,Otra,10,Ford,5
278,Quilicura,10,Ford,4
279,Peñalolén,10,Ford,4
280,Pudahuel,10,Ford,3
281,Independencia,10,Ford,3
282,San Ramón,10,Ford,2
283,Recoleta,10,Ford,2
284,La Cisterna,10,Ford,2
285,Estación Central,10,Ford,2
286,San Joaquín,10,Ford,2
287,La Pintana,10,Ford,2
288,Ñuñoa,10,Ford,2
289,Maipú,10,Ford,2
290,Providencia,10,Ford,2
291,San Miguel,10,Ford,1
292,Calera de Tango,10,Ford,1
293,El Bosque,10,Ford,1
294,Cerrillos,10,Ford,1
295,Padre Hurtado,10,Ford,1
296,Quinta Normal,10,Ford,1
297,Curacaví,10,Ford,1
298,Buin,10,Ford,1
299,Talagante,10,Ford,1
300,Renca,10,Ford,1
301,Melipilla,10,Ford,1
302,San Bernardo,10,Ford,1
303,Vitacura,8,Subaru,24
304,Santiago,8,Subaru,21
305,Lo Barnechea,8,Subaru,15
306,Las Condes,8,Subaru,14
307,San Miguel,8,Subaru,3
308,La Florida,8,Subaru,3
309,Providencia,8,Subaru,3
310,Quilicura,8,Subaru,2
311,La Reina,8,Subaru,2
312,Recoleta,8,Subaru,2
313,Lo Prado,8,Subaru,2
314,Ñuñoa,8,Subaru,2
315,Conchalí,8,Subaru,1
316,Maipú,8,Subaru,1
317,Peñalolén,8,Subaru,1
318,Independencia,8,Subaru,1
319,San Ramón,8,Subaru,1
320,Huechuraba,8,Subaru,1
321,Otra,8,Subaru,1
322,Macul,8,Subaru,1
323,San Bernardo,8,Subaru,1
